Año Contab;Mes Contab;Dia Contab;F. Contab;Año Emisión;Mes Emisión;Dia Emisión;F. Emisión;Comp;Prov - Cód;Prov - Ord 1;Artículo - Cód Gen;Desc;Artículo - Clase - Cód;Artículo - Ord 1 - Cód;Artículo - Ord 1;Artículo - Ord 2 - Cód;Artículo - Ord 2;Cant UM 1;Precio unitario;Impte. Neto mon. Local
2021;4;30;30/04/2021;2021;4;30;30/04/2021;FC A 01012-00225486;101;PLANCH  ELAST;             50 7 51;AC PLA 50 X 7           5160;100;AA20;ANCHO 50;BB40;ESPESOR 7;25150;44,51;1119457,52
2022;7;1;01/07/2022;2021;5;3;03/05/2021;NC A 00001-03588798;506;PROV  VARIOS;77055001;ENERGIA FABRICA IVA 27%;370;XB10;ENERGIA;XA00;INSUMOS PRODUCTIVOS;-52061;-4,40;229101,51
2022;5;1;01/05/2022;2021;5;3;03/05/2021;LSP A 00020-03588798;506;PROV  VARIOS;77055001;ENERGIA FABRICA IVA 27%;370;XB10;ENERGIA;XA00;INSUMOS PRODUCTIVOS;52061;4,40;229101,51
2021;7;1;01/07/2021;2021;5;3;03/05/2021;FC A 00030-00047002;511;PROV  VARIOS;77200328;PRECINTO 2007/1 8X200 X100 NG;430;XB80;MAT-ELECTR.;XD80;CONTACTORES/INTERRUPTORES;2;347,05;694,10
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00013662;1139;PROV  VARIOS;77090005;"DISCO DESBASTE 4 1/2""X1/4""X 7/8""";400;XB40;DISCOS/PIEDRAS ABRASIVOS;XA10;INSUMOS NO PRODUCTIVOS;20;44,00;880,00
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00005600;747;PROV ACCESORIOS;77070005;Papel Industrial;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;4;726,00;2904,00
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00013662;1139;PROV  VARIOS;77040032;CANDADO N°63 IMPORT.;400;XE40;ELEM-FERRETERIA;XD20;ELEM-FERRETERIA;1;873,40;873,40
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00013662;1139;PROV  VARIOS;77035007;ZAPATOS SEGURIDAD;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;6;1364,00;8184,00
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00007-00008103;209;PROV  VARIOS;77035003;PANTALON DE TRABAJO;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;1;539,46;539,46
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FCI A 00001-00000221;3393;PLANCH  ELAST;             60 8 51;AC  PLA 60 X 8           5160;100;AA50;ANCHO 60;BB50;ESPESOR 8;6100;40,43;246597,74
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00000004;3497;PROV  VARIOS;77040002;"PALOS 3"" x 2"" x 0.80 Cm c/ranura";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;150;41,18;6177,60
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00000004;3497;PROV  VARIOS;77040002;"PALOS 3"" x 2"" x 0.80 Cm c/ranura";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;102;41,18;4200,77
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00005600;747;PROV ACCESORIOS;77070006;Desodorante;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;5;286,00;1430,00
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00005600;747;PROV ACCESORIOS;77070012;Toalla Rollo;380;XC00;LIMPIEZA;XA00;INSUMOS PRODUCTIVOS;2;726,00;1452,00
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FCI A 00001-00000221;3393;PLANCH  ELAST;            70 11 51;AC PLA 70 X 11          5160;100;AA80;ANCHO 70;BC10;ESPESOR 11;5985;40,43;241948,76
2021;5;4;04/05/2021;2021;5;4;04/05/2021;LSP A 00002-00043605;654;PROV  VARIOS;77065001;GAS FABRICA TRASLADADO IVA 27%;330;XB20;GAS;XA00;INSUMOS PRODUCTIVOS;68554;2,77;189681,84
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FCI A 00001-00000221;3393;PLANCH  ELAST;           100 20 51;AC  PLA 100 X 20         5160;100;AB30;ANCHO 100;BD30;ESPESOR 20;24672;40,43;997386,77
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FCI A 00001-00000221;3393;PLANCH  ELAST;           100 20 51;AC  PLA 100 X 20         5160;100;AB30;ANCHO 100;BD30;ESPESOR 20;3954;40,43;159843,84
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FCI A 00001-00000221;3393;PLANCH  ELAST;           100 20 51;AC  PLA 100 X 20         5160;100;AB30;ANCHO 100;BD30;ESPESOR 20;18855;40,43;762229,55
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00013662;1139;PROV  VARIOS;77090015;"DISCO CORTE 4 1/2"" x 1/32"" x 7/8""";400;XB40;DISCOS/PIEDRAS ABRASIVOS;XA10;INSUMOS NO PRODUCTIVOS;30;30,80;924,00
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00005600;747;PROV ACCESORIOS;77070034;Diluyente A;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;5;396,00;1980,00
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FCI A 00001-00000221;3393;PLANCH  ELAST;            63 11 51;.  PLA 63 X 11          5160;100;AA60;ANCHO 63;BC10;ESPESOR 11;24508;40,43;990756,93
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FC A 00002-00005600;747;PROV ACCESORIOS;77070003;Papel Higenico;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;6;404,80;2428,80
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FCI A 00001-00000221;3393;PLANCH  ELAST;            75 10 51;AC PLA 75 X 10          5160;100;AA90;ANCHO 75;BB90;ESPESOR 10;3346;40,43;135264,92
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FCI A 00001-00000221;3393;PLANCH  ELAST;            75 10 51;AC PLA 75 X 10          5160;100;AA90;ANCHO 75;BB90;ESPESOR 10;7873;40,43;318272,78
2021;5;4;04/05/2021;2021;5;4;04/05/2021;FCI A 00001-00000221;3393;PLANCH  ELAST;            80 15 51;AC PLA 80 X 15          5160;100;AB10;ANCHO 80;BC60;ESPESOR 15;11964;40,43;483654,97
2021;5;5;05/05/2021;2021;5;5;05/05/2021;FC A 00002-00030349;2878;PROV  VARIOS;77160103;ORING 2-143;440;XD30;SELLOS / RETENES;XC20;SELLOS / RETENES;2;12,28;24,55
2021;5;5;05/05/2021;2021;5;5;05/05/2021;FC A 00002-00030349;2878;PROV  VARIOS;77160128;WIPER R-1500;440;XD30;SELLOS / RETENES;XC20;SELLOS / RETENES;1;70,40;70,40
2021;5;5;05/05/2021;2021;5;5;05/05/2021;FC A 00007-00008158;209;PROV  VARIOS;9990222;TUERCA Ø. 12 x 1.25H AUTOF.;200;BA30;TUERCAS;WA10;ACCESORIOS;1000;6,07;6072,00
2021;5;5;05/05/2021;2021;5;5;05/05/2021;FC A 00002-00081676;1587;PROV  VARIOS;9990611400;"REMACHE - Ø. 3/8"" x 14 - (58 Uni x Kg)";200;BA50;REMACHES;WA10;ACCESORIOS;2900;4,12;11949,79
2021;5;5;05/05/2021;2021;5;5;05/05/2021;LSP A 00400-00488905;425;PROV  VARIOS;77060001;GAS FABRICA IVA 27%;330;XB20;GAS;XA00;INSUMOS PRODUCTIVOS;66165;1,20;79511,52
2021;5;5;05/05/2021;2021;5;5;05/05/2021;FC A 00002-00030349;2878;PROV  VARIOS;77160127;POLYPACK 250-1500-375;440;XD30;SELLOS / RETENES;XC20;SELLOS / RETENES;2;161,26;322,53
2021;5;6;06/05/2021;2021;5;6;06/05/2021;FC A 00014-00024426;3352;PROV ACCESORIOS;9991101;PINTURA ANTIOXIDO NEG. S/RAPIDO;210;BB50;PINTURA Y SOLVENTE;WA10;ACCESORIOS;400;173,16;69262,84
2021;10;1;01/10/2021;2021;5;6;06/05/2021;FC A 00010-00033391;2418;PROV ACCESORIOS;77200094;Bulones y tuercas;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;1;541,82;541,82
2021;10;1;01/10/2021;2021;5;7;07/05/2021;FC A 00010-00033413;2418;PROV ACCESORIOS;77200094;Bulones y tuercas;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;1;1443,64;1443,64
2021;5;7;07/05/2021;2021;5;7;07/05/2021;FC A 00003-00000848;3112;PROV  VARIOS;77025003;GUANTE DESCARNE CORTO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;24;68,07;1633,74
2021;5;7;07/05/2021;2021;5;7;07/05/2021;FC A 00003-00000848;3112;PROV  VARIOS;77025001;GUANTE ALGODON MOTEADO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;480;18,73;8989,09
2021;5;10;10/05/2021;2021;5;10;10/05/2021;FC A 00002-00013724;1139;PROV  VARIOS;77400061;Cepillo Circular 8X1 Alam. 0.4/0.5MM;410;XE40;ELEM-FERRETERIA;XD20;ELEM-FERRETERIA;2;105,60;211,20
2021;5;10;10/05/2021;2021;5;10;10/05/2021;FC A 00002-00013724;1139;PROV  VARIOS;77035002;CAMISA DE TRABAJO;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;2;797,28;1594,56
2021;5;10;10/05/2021;2021;5;10;10/05/2021;FC A 00002-00013724;1139;PROV  VARIOS;77035002;CAMISA DE TRABAJO;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;3;693,00;2079,00
2021;5;10;10/05/2021;2021;5;10;10/05/2021;FC A 00002-00013724;1139;PROV  VARIOS;77200323;Pila Energizer Max AAA E92;430;XB80;MAT-ELECTR.;XF30;COMP.ELECTRONICOS;20;40,48;809,60
2021;5;10;10/05/2021;2021;5;10;10/05/2021;FC A 00002-00007912;789;PROV ACCESORIOS;77015003;ACETILENO;330;XA30;OXIGENO-NITROG-ACETILENO;XA10;INSUMOS NO PRODUCTIVOS;7;829,40;5722,86
2021;5;10;10/05/2021;2021;5;10;10/05/2021;FC A 00002-00013724;1139;PROV  VARIOS;77035003;PANTALON DE TRABAJO;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;5;713,68;3568,40
2021;5;10;10/05/2021;2021;5;10;10/05/2021;FC A 00002-00013724;1139;PROV  VARIOS;77090001;DISCO CORTE 406 X 3.2X25.4;400;XB40;DISCOS/PIEDRAS ABRASIVOS;XA10;INSUMOS NO PRODUCTIVOS;10;363,00;3630,00
2021;5;11;11/05/2021;2021;5;11;11/05/2021;FC A 00004-00022691;1172;PROV ACCESORIOS;77210032;Rodamiento 6305 ZZ SKF;440;XB90;RODAMIENTOS;XA70;RODAMIENTOS;6;238,04;1428,24
2021;10;1;01/10/2021;2021;5;11;11/05/2021;FC A 00010-00033482;2418;PROV ACCESORIOS;77200094;Bulones y tuercas;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;1;300,00;300,00
2021;10;1;01/10/2021;2021;5;11;11/05/2021;FC A 00001-00000388;4732;PROV  VARIOS;77200094;Bulones y tuercas;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;1;2014,91;2014,91
2021;10;1;01/10/2021;2021;5;11;11/05/2021;FC A 00001-00000388;4732;PROV  VARIOS;77210130;ARANDELA plana de hierro zincada d 5/16 x2 kg;440;XB90;RODAMIENTOS;XA70;RODAMIENTOS;1;402,54;402,54
2021;5;12;12/05/2021;2021;5;12;12/05/2021;FC A 00002-00030455;2878;PROV  VARIOS;77150125;"ALEMITE 1/4"" ROSCA GAS 90°";420;BD10;ACCESORIOS VARIOS;XD20;ELEM-FERRETERIA;50;41,80;2090,00
2021;5;12;12/05/2021;2021;5;12;12/05/2021;FC A 00002-00030455;2878;PROV  VARIOS;77150092;"ALEMITE 1/4"" ROSCA GAS RECTO";420;BD10;ACCESORIOS VARIOS;XD20;ELEM-FERRETERIA;50;26,40;1320,00
2021;5;12;12/05/2021;2021;5;12;12/05/2021;FC A 00002-00030455;2878;PROV  VARIOS;77110073;"VALVULA ESF. GENEBRE 2"" H/H NIQUELADAS";420;XE00;VALVULAS;XC33;VALVULAS;3;2411,20;7233,60
2021;5;12;12/05/2021;2021;5;12;12/05/2021;FC A 00001-00000770;3361;PROV ACCESORIOS;      EJE-PAL-2-1450;"Eje Palanquilla 2"" x Trocha 1450mm Centro Ø92";500;YB00;KITS SUSPENSIÓN;KTAR;Kits Suspensión AR;2;4534,20;9068,40
2021;5;12;12/05/2021;2021;5;12;12/05/2021;FC A 00001-00000770;3361;PROV ACCESORIOS;    EJE-PAL-2.5-1700;"Eje Palanquilla 2""1/2 x Trocha 1700mm";500;YB00;KITS SUSPENSIÓN;KTAR;Kits Suspensión AR;2;9258,04;18516,08
2021;5;13;13/05/2021;2021;5;13;13/05/2021;FC A 00002-00013759;1139;PROV  VARIOS;77040051;LLANTA CUBIERTA 16x6.50x8 Nhs;400;XE10;RUEDAS;XC40;CUBIERTA AUTO ELEV.;2;1540,00;3080,00
2021;5;13;13/05/2021;2021;5;13;13/05/2021;FCI A 00001-00000021;3393;PLANCH  ELAST;          762 127 51;AC PLA 76.2 X 12.7      5160 H;100;AB00;ANCHO 76.2;BC30;ESPESOR 12.7;137932;43,12;5948234,74
2021;6;1;01/06/2021;2021;5;14;14/05/2021;FC A 00002-00001694;2262;PROV ACCESORIOS;77070002;TRAPOS;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;120;101,11;12133,44
2021;5;14;14/05/2021;2021;5;14;14/05/2021;FC A 00003-00000862;3112;PROV  VARIOS;77025003;GUANTE DESCARNE CORTO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;48;86,33;4143,71
2021;5;14;14/05/2021;2021;5;14;14/05/2021;FC A 00001-00032236;1729;PROV ACCESORIOS;9991202;THINNER;210;BB50;PINTURA Y SOLVENTE;WA10;ACCESORIOS;400;52,46;20982,69
2021;5;14;14/05/2021;2021;5;14;14/05/2021;FC A 00003-00000862;3112;PROV  VARIOS;77030001;DELANTAL DESCARNE  60 x 90 GR;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;30;196,00;5880,00
2021;5;14;14/05/2021;2021;5;14;14/05/2021;FC A 00003-00000862;3112;PROV  VARIOS;77030014;DELANTAL JEAN 60X90;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;50;122,13;6106,36
2021;5;15;15/05/2021;2021;5;15;15/05/2021;FC A 00004-00001215;1147;PROV ACCESORIOS;9990803;"BUJE Ø.7/8"" x 5/8"" x 3,2 x 50 COMUN";200;BA00;BUJES;WA10;ACCESORIOS;1000;26,18;26180,00
2021;5;15;15/05/2021;2021;5;15;15/05/2021;FC A 00004-00001215;1147;PROV ACCESORIOS;9990802;"BUJE Ø.7/8"" x 9/16"" x 4 x 50 COMUN";200;BA00;BUJES;WA10;ACCESORIOS;500;29,57;14784,00
2021;9;1;01/09/2021;2021;5;15;15/05/2021;TF A 00004-00053761;1561;PROV  VARIOS;77050002;GAS OIL;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;43;28,43;1224,63
2021;9;1;01/09/2021;2021;5;15;15/05/2021;TF A 00004-00053761;1561;PROV  VARIOS;77050001;NAFTA;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;16;28,60;456,20
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00030-00047254;511;PROV  VARIOS;77200300;LAMPARA LED E40 LUZ FRIA HI-POWER REFLEC 80;430;XB80;MAT-ELECTR.;XE70;ILUMINACION;10;1388,97;13889,73
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00030-00047247;511;PROV  VARIOS;77200516;PRENSACAÑO ALUMINIO 3/4 RE(BSC)C/TUER-ZM3;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;20;103,21;2064,15
2021;5;17;17/05/2021;2021;5;17;17/05/2021;LSP A 00020-03041502;506;PROV  VARIOS;77055001;ENERGIA FABRICA IVA 27%;370;XB10;ENERGIA;XA00;INSUMOS PRODUCTIVOS;54958;2,81;154369,50
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00002-00013778;1139;PROV  VARIOS;77400028;Cinta Papel N°18;410;XC20;ACCESORIOS PINTURA;WA10;ACCESORIOS;5;61,60;308,00
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00002-00000005;3497;PROV  VARIOS;77040017;"LISTON 3/4""X2""X0.80";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;530;9,19;4869,22
2021;6;1;01/06/2021;2021;5;17;17/05/2021;FC A 00003-00014825;489;PROV ACCESORIOS;77005009;TRANSMISSION AXLE 7 85W140 (20 Lts.);300;XA10;ACEITES VARIOS;XA10;INSUMOS NO PRODUCTIVOS;20;157,20;3143,98
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00002-00013778;1139;PROV  VARIOS;77400058;LOCTITE 406 20grs;410;XE40;ELEM-FERRETERIA;XD20;ELEM-FERRETERIA;1;783,20;783,20
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00002-00013778;1139;PROV  VARIOS;77090002;"DISCO CORTE 7""X5/64""X7/8""";400;XB40;DISCOS/PIEDRAS ABRASIVOS;XA10;INSUMOS NO PRODUCTIVOS;50;57,20;2860,00
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00002-00000005;3497;PROV  VARIOS;77040002;"PALOS 3"" x 2"" x 0.80 Cm c/ranura";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;150;41,18;6177,60
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00030-00047253;511;PROV  VARIOS;77200031;TERMICA EASY9 2X 10A 4 5KA;430;XB80;MAT-ELECTR.;XD80;CONTACTORES/INTERRUPTORES;1;384,39;384,39
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00030-00047253;511;PROV  VARIOS;77200036;INTERRUP.TM. MG. IC60N 3X 25A CURVA D 10KA;430;XB80;MAT-ELECTR.;XD80;CONTACTORES/INTERRUPTORES;2;1381,40;2762,81
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00030-00047253;511;PROV  VARIOS;77200357;LC1-DFKM7 CONTACTOR P/CAP.13KVAR 1NA+2NC;430;XB80;MAT-ELECTR.;XD80;CONTACTORES/INTERRUPTORES;3;3223,54;9670,63
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00002-00013778;1139;PROV  VARIOS;77200143;Cinta aisladora 3M;430;XB80;MAT-ELECTR.;XE60;AISLANTES ELECTRICOS;10;30,80;308,00
2021;5;17;17/05/2021;2021;5;17;17/05/2021;FC A 00002-00013778;1139;PROV  VARIOS;77080010;Electrodo Lincoln 6013 Ø3.25 mm x Kg;390;XB30;INSUM./ELEM. DE SOLDADURA;XB30;MAT.APORT.SOLD.;5;170,28;851,40
2021;5;18;18/05/2021;2021;5;18;18/05/2021;FC A 00002-00082437;1587;PROV  VARIOS;999031020000;"TOR-Ø.3/8""x3 1/2""- CAB HEX 16h";200;BA20;BULONES;WA10;ACCESORIOS;1000;9,94;9944,18
2021;5;18;18/05/2021;2021;5;18;18/05/2021;FC A 00002-00082437;1587;PROV  VARIOS;9990217;TUERCA Ø.10 x 1,50H AUTOF.;200;BA30;TUERCAS;WA10;ACCESORIOS;1000;2,87;2869,42
2021;5;18;18/05/2021;2021;5;18;18/05/2021;FC A 00002-00082436;1587;PROV  VARIOS;9990622500;"REMACHE - Ø. 1/2"" x 25 - (24 Uni x Kg)";200;BA50;REMACHES;WA10;ACCESORIOS;2400;9,96;23899,62
2021;5;18;18/05/2021;2021;5;18;18/05/2021;FC A 00002-00082437;1587;PROV  VARIOS;9990201;"TUERCA Ø.3/8""-8,26x14,2-USS NC-16H";200;BA30;TUERCAS;WA10;ACCESORIOS;6000;1,34;8058,60
2021;5;18;18/05/2021;2021;5;18;18/05/2021;FC A 00002-00082437;1587;PROV  VARIOS;9990222;TUERCA Ø. 12 x 1.25H AUTOF.;200;BA30;TUERCAS;WA10;ACCESORIOS;4000;4,28;17105,79
2021;5;18;18/05/2021;2021;5;18;18/05/2021;FC A 00002-00082436;1587;PROV  VARIOS;9990612500;"REMACHE - Ø. 3/8"" x 25 - (43 Uni x Kg)";200;BA50;REMACHES;WA10;ACCESORIOS;8600;5,56;47799,15
2021;5;18;18/05/2021;2021;5;18;18/05/2021;FC A 00002-00082437;1587;PROV  VARIOS;999035001204;TOR-Ø. 10 x 120 - CAB HEX. 1.50mm;200;BA20;BULONES;WA10;ACCESORIOS;1000;22,42;22415,98
2021;10;1;01/10/2021;2021;5;18;18/05/2021;FC A 00010-00033618;2418;PROV ACCESORIOS;77200094;Bulones y tuercas;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;1;1490,91;1490,91
2021;5;19;19/05/2021;2021;5;19;19/05/2021;FC A 00002-00002217;1760;PROV  VARIOS;999040913505;CENTRO- Ø.12 x 135  - Cab Ø19;200;BA10;CENTROS;WA10;ACCESORIOS;567;55,56;31500,84
2021;5;19;19/05/2021;2021;5;19;19/05/2021;FC A 00002-00002217;1760;PROV  VARIOS;9990910;M.P. Abrazadera Ø14x372mm (35x1.5);120;BD10;ACCESORIOS VARIOS;WA10;ACCESORIOS;619;96,44;59695,86
2021;5;19;19/05/2021;2021;5;19;19/05/2021;FC A 00002-00002217;1760;PROV  VARIOS;999041013102;CENTRO- Ø. 14 x 131 - CAB.Ø25X12 CLASE  10,9;200;BA10;CENTROS;WA10;ACCESORIOS;748;72,38;54140,24
2021;5;19;19/05/2021;2021;5;19;19/05/2021;FC A 00002-00005079;833;PROV ACCESORIOS;77040014;TARJETA IDENTIFICATORIA VERDE;340;XA80;EMBALAJES;XD60;TARJETAS IDENTIFICATORIAS;1500;8,01;12012,00
2021;5;20;20/05/2021;2021;5;20;20/05/2021;FC A 00002-00005644;747;PROV ACCESORIOS;77070012;Toalla Rollo;380;XC00;LIMPIEZA;XA00;INSUMOS PRODUCTIVOS;4;748,00;2992,00
2021;5;20;20/05/2021;2021;5;20;20/05/2021;FC A 00002-00005644;747;PROV ACCESORIOS;77070008;Limpiador Clorado;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;5;123,20;616,00
2021;5;20;20/05/2021;2021;5;20;20/05/2021;FC A 00003-00000871;3112;PROV  VARIOS;77025010;GUANTE NITRILO AZUL;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;24;172,76;4146,33
2021;5;20;20/05/2021;2021;5;20;20/05/2021;FC A 00002-00005644;747;PROV ACCESORIOS;77070005;Papel Industrial;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;6;748,00;4488,00
2021;5;20;20/05/2021;2021;5;20;20/05/2021;FC A 00003-00000871;3112;PROV  VARIOS;77025014;GUANTE TEJIDO BAÑO LATEX DORSO VENT.(ARMADOR);320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;24;79,96;1919,13
2021;5;20;20/05/2021;2021;5;20;20/05/2021;FC A 00003-00000871;3112;PROV  VARIOS;77030014;DELANTAL JEAN 60X90;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;20;107,31;2146,18
2021;5;20;20/05/2021;2021;5;20;20/05/2021;FC A 00030-00047375;511;PROV  VARIOS;77200350;XS5-18B1DAL2 DET.IND.D18 ALCANCE 5MM 2H 10/58;430;XB80;MAT-ELECTR.;XE00;SENSORES;1;5114,81;5114,81
2021;5;20;20/05/2021;2021;5;20;20/05/2021;FC A 00003-00000871;3112;PROV  VARIOS;77025017;GUANTE MANOPLA DESCARNE PUÑO LARGO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;36;135,60;4881,61
2021;5;20;20/05/2021;2021;5;20;20/05/2021;FC A 00002-00005644;747;PROV ACCESORIOS;77070003;Papel Higenico;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;6;404,80;2428,80
2021;9;1;01/09/2021;2021;5;20;20/05/2021;TF A 00004-00053886;1561;PROV  VARIOS;77050001;NAFTA;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;143;30,41;4361,44
2021;5;21;21/05/2021;2021;5;21;21/05/2021;FC A 00003-00000877;3112;PROV  VARIOS;77030034;DELANTAL TAPACARGA PESADO 60X90 PVC;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;4;198,11;792,44
2021;5;21;21/05/2021;2021;5;21;21/05/2021;FC A 00002-00001103;3034;PROV  VARIOS;           01-20-CSC;Cuchilla Superior Cizalla;410;XC30;HTA.CORTE;XB13;CUCHILLAS;1;3256,00;3256,00
2021;5;21;21/05/2021;2021;5;21;21/05/2021;FC A 00030-00047413;511;PROV  VARIOS;77200364;PROYECTOR LED 100W 850 IP65 LEDVANCE-OSRA;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;6;2270,38;13622,28
2021;5;21;21/05/2021;2021;5;21;21/05/2021;FC A 00002-00001103;3034;PROV  VARIOS;           01-20-CIC;Cuchilla Inferior Cizalla;410;XC30;HTA.CORTE;XB13;CUCHILLAS;5;2376,00;11880,00
2021;5;21;21/05/2021;2021;5;21;21/05/2021;FC A 00002-00001101;3034;PROV  VARIOS;     01-20-PZ2-15-13;Punzón Central en Frío Ø15x13;410;XB51;HTAS AGUJEREAR;XB10;PUNZONES;10;1139,60;11396,00
2021;5;21;21/05/2021;2021;5;21;21/05/2021;FC A 00002-00013831;1139;PROV  VARIOS;77080010;Electrodo Lincoln 6013 Ø3.25 mm x Kg;390;XB30;INSUM./ELEM. DE SOLDADURA;XB30;MAT.APORT.SOLD.;20;170,28;3405,60
2021;5;21;21/05/2021;2021;5;21;21/05/2021;FC A 00002-00013831;1139;PROV  VARIOS;77035007;ZAPATOS SEGURIDAD;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;2;1364,00;2728,00
2021;5;22;22/05/2021;2021;5;22;22/05/2021;FC A 00050-00000531;657;PROV ACCESORIOS;999051106400;TUBO SEP - Ø.EXT.16 x 1,6 x 064;200;BA40;TUBOS SEPARADORES;WA10;ACCESORIOS;1080;6,80;7341,84
2021;5;22;22/05/2021;2021;5;22;22/05/2021;FC A 00050-00000531;657;PROV ACCESORIOS;999051107700;TUBO SEP - Ø.EXT.16 x 1,6 x 077;200;BA40;TUBOS SEPARADORES;WA10;ACCESORIOS;5673;7,88;44730,47
2021;5;22;22/05/2021;2021;5;22;22/05/2021;FC A 00050-00000531;657;PROV ACCESORIOS;999051109100;TUBO SEP - Ø.EXT.16 x 1,6 x 091;200;BA40;TUBOS SEPARADORES;WA10;ACCESORIOS;660;9,06;5979,34
2021;5;26;26/05/2021;2021;5;26;26/05/2021;FCI A 00021-00000282;3393;PLANCH  ELAST;            90 13 51;AC PLA 90 X 13          5160;100;AB20;ANCHO 90;BC40;ESPESOR 13;81956;40,75;3340095,15
